   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2022-12-28 22:02:06,125 INFO  - Stopping process 4832
2022-12-28 22:02:06,125 INFO  - Send SIGINT 4832
2022-12-28 22:02:06,203 INFO  - SIGINT to 4832 successful
2022-12-28 22:02:06,203 INFO  - Finished SyncUtility
2022-12-28 22:02:06,203 DEBUG - Completed. Exit code is 0
2022-12-28 22:02:31,643 DEBUG - Starting WinSW in the service mode
2022-12-28 22:02:31,759 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2022-12-28 22:02:31,806 INFO  - Started process 4588
2022-12-28 22:02:31,806 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-01-20 10:02:08,685 INFO  - Stopping SyncUtility
2023-01-20 10:02:08,701 DEBUG - ProcessKill 4588
2023-01-20 10:02:08,982 WARN  - Failed to locate children of the process with PID=4588. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x8007045B): A system shutdown is in progress.

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2023-01-20 10:02:09,029 INFO  - Stopping process 4588
2023-01-20 10:02:09,029 INFO  - Send SIGINT 4588
2023-01-20 10:02:09,201 INFO  - SIGINT to 4588 successful
2023-01-20 10:02:09,201 INFO  - Finished SyncUtility
2023-01-20 10:02:09,201 DEBUG - Completed. Exit code is 0
2023-01-20 10:02:42,002 DEBUG - Starting WinSW in the service mode
2023-01-20 10:02:42,185 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-01-20 10:02:42,227 INFO  - Started process 4928
2023-01-20 10:02:42,242 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-03-25 17:02:25,773 INFO  - Stopping SyncUtility
2023-03-25 17:02:25,804 INFO  - Finished SyncUtility
2023-03-25 17:02:25,882 DEBUG - Completed. Exit code is 0
2023-03-25 17:02:58,003 DEBUG - Starting WinSW in the service mode
2023-03-25 17:02:58,471 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-03-25 17:02:58,518 INFO  - Started process 5840
2023-03-25 17:02:58,549 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-03-25 22:15:44,744 INFO  - Stopping SyncUtility
2023-03-25 22:15:44,744 DEBUG - ProcessKill 5840
2023-03-25 22:15:44,978 WARN  - Failed to locate children of the process with PID=5840. Child processes won't be terminated
System.Runtime.InteropServices.COMException (0x8007045B): A system shutdown is in progress.

   at System.Runtime.InteropServices.Marshal.ThrowExceptionForHRInternal(Int32 errorCode, IntPtr errorInfo)
   at System.Management.ManagementScope.InitializeGuts(Object o)
   at System.Management.ManagementScope.Initialize()
   at System.Management.ManagementObjectSearcher.Initialize()
   at System.Management.ManagementObjectSearcher.Get()
   at winsw.Util.ProcessHelper.GetChildPids(Int32 pid)
2023-03-25 22:15:45,009 INFO  - Stopping process 5840
2023-03-25 22:15:45,009 INFO  - Send SIGINT 5840
2023-03-25 22:15:45,087 INFO  - SIGINT to 5840 successful
2023-03-25 22:15:45,087 INFO  - Finished SyncUtility
2023-03-25 22:15:45,087 DEBUG - Completed. Exit code is 0
2023-03-25 22:16:11,397 DEBUG - Starting WinSW in the service mode
2023-03-25 22:16:11,491 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-03-25 22:16:11,506 INFO  - Started process 5024
2023-03-25 22:16:11,522 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-03-28 10:51:11,501 DEBUG - Starting WinSW in the service mode
2023-03-28 10:51:11,594 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-03-28 10:51:11,625 INFO  - Started process 4600
2023-03-28 10:51:11,641 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
2023-07-23 19:37:43,267 INFO  - Stopping SyncUtility
2023-07-23 19:37:43,283 INFO  - Finished SyncUtility
2023-07-23 19:37:43,314 DEBUG - Completed. Exit code is 0
2023-07-23 19:38:19,056 DEBUG - Starting WinSW in the service mode
2023-07-23 19:38:19,400 INFO  - Starting java -jar C:\sync\Utility-Alpha.jar --spring.config.location=C:\sync\application.properties -Xmx1024m
2023-07-23 19:38:19,463 INFO  - Started process 5776
2023-07-23 19:38:19,478 DEBUG - Forwarding logs of the process System.Diagnostics.Process (java) to winsw.SizeBasedRollingLogAppender
